ID,Species,TotalLength,Weight
189,Stolothrissa tanganicae,59,1.16
189,Stolothrissa tanganicae,60,1.24
189,Stolothrissa tanganicae,61,1.42
189,Stolothrissa tanganicae,60,1.35
189,Stolothrissa tanganicae,57,1.08
189,Stolothrissa tanganicae,59,1.17
189,Stolothrissa tanganicae,62,1.39
189,Stolothrissa tanganicae,65,1.73
189,Stolothrissa tanganicae,58,1.09
189,Stolothrissa tanganicae,60,1.38
189,Stolothrissa tanganicae,61,1.43
189,Limnothrissa miodon,135,21.05
189,Limnothrissa miodon,123,16.23
189,Limnothrissa miodon,67,2.04
189,Limnothrissa miodon,61,1.55
189,Lamprichthys tanganicanus,115,12.34
189,Cichlid,99,9.38
189,Cichlid,99,9
191,Stolothrissa tanganicae,69,2.06
191,Stolothrissa tanganicae,70,2.22
191,Stolothrissa tanganicae,69,2.03
191,Stolothrissa tanganicae,67,2.1
191,Stolothrissa tanganicae,65,1.88
191,Stolothrissa tanganicae,69,2.21
191,Stolothrissa tanganicae,73,2.35
191,Stolothrissa tanganicae,70,2.23
191,Stolothrissa tanganicae,70,2.2
191,Stolothrissa tanganicae,70,2.1
191,Stolothrissa tanganicae,67,1.97
191,Stolothrissa tanganicae,70,2.31
191,Stolothrissa tanganicae,79,3.21
191,Stolothrissa tanganicae,69,2.12
191,Stolothrissa tanganicae,70,2.2
191,Stolothrissa tanganicae,70,2.25
191,Stolothrissa tanganicae,71,2.31
191,Stolothrissa tanganicae,67,2.01
191,Stolothrissa tanganicae,65,1.75
191,Stolothrissa tanganicae,70,2.18
191,Stolothrissa tanganicae,73,2.48
191,Stolothrissa tanganicae,71,2.21
191,Stolothrissa tanganicae,67,1.95
191,Stolothrissa tanganicae,69,1.99
191,Stolothrissa tanganicae,70,2.08
191,Stolothrissa tanganicae,73,2.38
191,Stolothrissa tanganicae,75,2.72
191,Stolothrissa tanganicae,65,1.84
191,Stolothrissa tanganicae,74,2.77
191,Stolothrissa tanganicae,67,1.93
191,Stolothrissa tanganicae,68,2.07
191,Stolothrissa tanganicae,68,1.95
191,Stolothrissa tanganicae,68,1.99
191,Stolothrissa tanganicae,70,2.16
191,Stolothrissa tanganicae,65,1.77
191,Stolothrissa tanganicae,69,2.02
191,Stolothrissa tanganicae,68,1.97
191,Stolothrissa tanganicae,70,2.19
191,Stolothrissa tanganicae,67,1.99
191,Stolothrissa tanganicae,75,2.88
191,Stolothrissa tanganicae,69,2.02
191,Stolothrissa tanganicae,70,2.23
191,Stolothrissa tanganicae,66,1.8
191,Stolothrissa tanganicae,70,2.1
191,Stolothrissa tanganicae,68,1.9
191,Stolothrissa tanganicae,65,1.72
191,Stolothrissa tanganicae,70,2.14
191,Stolothrissa tanganicae,69,2.19
191,Stolothrissa tanganicae,69,2.31
191,Stolothrissa tanganicae,75,2.73
191,Limnothrissa miodon,98,6.8
192,Stolothrissa tanganicae,58,1.18
192,Stolothrissa tanganicae,62,1.45
192,Stolothrissa tanganicae,60,1.27
192,Stolothrissa tanganicae,61,1.31
192,Stolothrissa tanganicae,59,1.2
192,Stolothrissa tanganicae,56,1.05
192,Stolothrissa tanganicae,60,1.31
192,Stolothrissa tanganicae,64,1.48
192,Stolothrissa tanganicae,59,1.24
192,Stolothrissa tanganicae,56,1.13
192,Stolothrissa tanganicae,55,1.02
192,Stolothrissa tanganicae,57,1.11
192,Stolothrissa tanganicae,64,1.6
192,Stolothrissa tanganicae,60,1.3
192,Stolothrissa tanganicae,60,1.3
192,Stolothrissa tanganicae,55,1
192,Stolothrissa tanganicae,59,1.24
192,Stolothrissa tanganicae,59,1.25
192,Stolothrissa tanganicae,54,0.92
192,Stolothrissa tanganicae,64,1.57
192,Stolothrissa tanganicae,65,1.72
192,Stolothrissa tanganicae,65,1.63
192,Stolothrissa tanganicae,61,1.31
192,Stolothrissa tanganicae,62,1.39
192,Stolothrissa tanganicae,67,1.87
192,Stolothrissa tanganicae,69,1.91
192,Stolothrissa tanganicae,60,1.23
192,Stolothrissa tanganicae,60,1.27
192,Stolothrissa tanganicae,65,1.61
192,Stolothrissa tanganicae,62,1.5
192,Stolothrissa tanganicae,66,1.75
192,Stolothrissa tanganicae,55,1
192,Stolothrissa tanganicae,65,1.54
192,Stolothrissa tanganicae,59,1.23
192,Stolothrissa tanganicae,57,1.11
192,Stolothrissa tanganicae,57,1.15
192,Stolothrissa tanganicae,61,1.36
192,Stolothrissa tanganicae,63,1.43
192,Stolothrissa tanganicae,65,1.59
192,Stolothrissa tanganicae,60,1.34
192,Stolothrissa tanganicae,63,1.5
192,Stolothrissa tanganicae,64,1.59
192,Stolothrissa tanganicae,59,1.23
192,Stolothrissa tanganicae,60,1.28
192,Stolothrissa tanganicae,57,1.04
192,Stolothrissa tanganicae,63,1.63
192,Stolothrissa tanganicae,57,1.14
192,Stolothrissa tanganicae,65,1.81
192,Stolothrissa tanganicae,59,1.18
192,Stolothrissa tanganicae,57,1.05
192,Limnothrissa miodon,65,1.82
194,Stolothrissa tanganicae,64,1.61
194,Stolothrissa tanganicae,65,1.69
194,Stolothrissa tanganicae,67,2.01
194,Stolothrissa tanganicae,65,1.61
194,Stolothrissa tanganicae,66,1.72
194,Stolothrissa tanganicae,72,2.32
194,Stolothrissa tanganicae,62,1.55
194,Stolothrissa tanganicae,57,1.22
194,Stolothrissa tanganicae,64,1.57
194,Stolothrissa tanganicae,67,1.81
194,Stolothrissa tanganicae,65,1.71
194,Stolothrissa tanganicae,67,2.01
194,Stolothrissa tanganicae,62,1.6
194,Stolothrissa tanganicae,64,1.46
194,Stolothrissa tanganicae,60,1.29
194,Stolothrissa tanganicae,62,1.43
194,Stolothrissa tanganicae,64,1.62
194,Stolothrissa tanganicae,65,1.74
194,Stolothrissa tanganicae,71,2.26
194,Stolothrissa tanganicae,62,1.51
194,Stolothrissa tanganicae,63,1.6
194,Stolothrissa tanganicae,61,1.35
194,Stolothrissa tanganicae,55,0.98
194,Stolothrissa tanganicae,67,1.84
194,Stolothrissa tanganicae,67,1.86
194,Stolothrissa tanganicae,62,1.45
194,Stolothrissa tanganicae,65,1.67
194,Stolothrissa tanganicae,65,1.66
194,Stolothrissa tanganicae,64,1.59
194,Stolothrissa tanganicae,65,1.85
194,Stolothrissa tanganicae,62,1.49
194,Stolothrissa tanganicae,61,1.36
194,Stolothrissa tanganicae,61,1.4
194,Stolothrissa tanganicae,61,1.38
194,Stolothrissa tanganicae,61,1.36
194,Stolothrissa tanganicae,61,1.43
194,Stolothrissa tanganicae,61,1.32
194,Stolothrissa tanganicae,69,1.97
194,Stolothrissa tanganicae,65,1.71
194,Stolothrissa tanganicae,64,1.51
194,Stolothrissa tanganicae,61,1.57
194,Stolothrissa tanganicae,57,1.2
194,Stolothrissa tanganicae,60,1.33
194,Stolothrissa tanganicae,65,1.71
194,Stolothrissa tanganicae,63,1.55
194,Stolothrissa tanganicae,64,1.68
194,Stolothrissa tanganicae,62,1.41
194,Stolothrissa tanganicae,67,1.96
194,Stolothrissa tanganicae,65,1.56
194,Stolothrissa tanganicae,64,1.61
194,Limnothrissa miodon,92,5.45
194,Limnothrissa miodon,75,2.9
194,Limnothrissa miodon,76,2.95
194,Limnothrissa miodon,76,2.96
194,Limnothrissa miodon,71,2.39
194,Limnothrissa miodon,61,1.52
194,Limnothrissa miodon,55,1.05
194,Limnothrissa miodon,49,0.84
194,Limnothrissa miodon,55,1.1
194,Limnothrissa miodon,59,1.31
194,Limnothrissa miodon,77,3.15
194,Limnothrissa miodon,67,2.13
194,Limnothrissa miodon,62,1.88
194,Limnothrissa miodon,51,0.91
194,Limnothrissa miodon,71,2.43
194,Limnothrissa miodon,64,1.69
194,Limnothrissa miodon,57,1.27
194,Limnothrissa miodon,52,0.96
194,Limnothrissa miodon,59,1.39
194,Limnothrissa miodon,55,1.05
194,Limnothrissa miodon,55,1.09
194,Limnothrissa miodon,51,0.89
194,Limnothrissa miodon,47,0.72
194,Limnothrissa miodon,51,0.95
195,Stolothrissa tanganicae,60,1.35
195,Stolothrissa tanganicae,60,1.32
195,Stolothrissa tanganicae,60,1.38
195,Stolothrissa tanganicae,64,1.47
195,Stolothrissa tanganicae,56,1.18
195,Stolothrissa tanganicae,61,1.38
195,Stolothrissa tanganicae,56,1.07
195,Stolothrissa tanganicae,60,1.26
195,Stolothrissa tanganicae,57,1.13
195,Stolothrissa tanganicae,58,1.15
195,Stolothrissa tanganicae,62,1.48
195,Stolothrissa tanganicae,63,1.46
195,Stolothrissa tanganicae,63,1.45
195,Stolothrissa tanganicae,60,1.28
195,Stolothrissa tanganicae,60,1.38
195,Stolothrissa tanganicae,61,1.43
195,Stolothrissa tanganicae,57,1.2
195,Stolothrissa tanganicae,65,1.77
195,Stolothrissa tanganicae,62,1.47
195,Stolothrissa tanganicae,57,1.08
195,Stolothrissa tanganicae,60,1.19
195,Stolothrissa tanganicae,65,1.68
195,Stolothrissa tanganicae,60,1.27
195,Stolothrissa tanganicae,60,1.24
195,Stolothrissa tanganicae,63,1.21
195,Stolothrissa tanganicae,57,1.16
195,Stolothrissa tanganicae,61,1.38
195,Stolothrissa tanganicae,61,1.37
195,Stolothrissa tanganicae,63,1.54
195,Stolothrissa tanganicae,60,1.28
195,Stolothrissa tanganicae,60,1.24
195,Stolothrissa tanganicae,64,1.53
195,Stolothrissa tanganicae,63,1.62
195,Stolothrissa tanganicae,57,1.22
195,Stolothrissa tanganicae,60,1.27
195,Stolothrissa tanganicae,62,1.52
195,Stolothrissa tanganicae,58,1.18
195,Stolothrissa tanganicae,62,1.45
195,Stolothrissa tanganicae,64,1.54
195,Stolothrissa tanganicae,57,1.17
195,Stolothrissa tanganicae,60,1.31
195,Stolothrissa tanganicae,68,1.88
195,Stolothrissa tanganicae,60,1.31
195,Stolothrissa tanganicae,62,1.42
195,Stolothrissa tanganicae,61,1.4
195,Stolothrissa tanganicae,59,1.23
195,Stolothrissa tanganicae,60,1.26
195,Stolothrissa tanganicae,59,1.22
195,Stolothrissa tanganicae,58,1.23
195,Stolothrissa tanganicae,61,1.44
195,Bathybates,155,32.88
195,Bathybates,132,21.32
195,Bathybates,152,25.28
195,Limnothrissa miodon,127,17.9
195,Limnothrissa miodon,113,10.98
195,Limnothrissa miodon,107,8.3
195,Lates stappersii,312,221.06
196,Stolothrissa tanganicae,52,0.85
196,Stolothrissa tanganicae,59,1.18
196,Stolothrissa tanganicae,50,0.69
196,Stolothrissa tanganicae,61,1.33
196,Stolothrissa tanganicae,58,1.21
196,Stolothrissa tanganicae,60,1.29
196,Stolothrissa tanganicae,47,0.66
196,Stolothrissa tanganicae,50,0.77
196,Stolothrissa tanganicae,56,1.11
196,Stolothrissa tanganicae,57,1.2
196,Stolothrissa tanganicae,55,0.97
196,Stolothrissa tanganicae,59,1.17
196,Stolothrissa tanganicae,59,1.25
196,Stolothrissa tanganicae,55,1.02
196,Stolothrissa tanganicae,55,1.04
196,Stolothrissa tanganicae,56,1.06
196,Stolothrissa tanganicae,57,1.13
196,Stolothrissa tanganicae,60,1.27
196,Stolothrissa tanganicae,60,1.23
196,Stolothrissa tanganicae,60,1.3
196,Stolothrissa tanganicae,49,0.69
196,Stolothrissa tanganicae,55,1.01
196,Stolothrissa tanganicae,56,1.09
196,Stolothrissa tanganicae,57,1.15
196,Stolothrissa tanganicae,57,1.1
196,Stolothrissa tanganicae,59,1.15
196,Stolothrissa tanganicae,57,1.14
196,Stolothrissa tanganicae,55,0.99
196,Stolothrissa tanganicae,53,0.85
196,Stolothrissa tanganicae,55,0.97
196,Stolothrissa tanganicae,60,1.29
196,Stolothrissa tanganicae,54,0.93
196,Stolothrissa tanganicae,53,0.89
196,Stolothrissa tanganicae,58,1.14
196,Stolothrissa tanganicae,58,1.14
196,Stolothrissa tanganicae,58,1.21
196,Stolothrissa tanganicae,57,1.12
196,Stolothrissa tanganicae,60,1.29
196,Stolothrissa tanganicae,58,1.22
196,Stolothrissa tanganicae,51,0.81
196,Stolothrissa tanganicae,51,0.8
196,Stolothrissa tanganicae,55,1.05
196,Stolothrissa tanganicae,56,1.04
196,Stolothrissa tanganicae,60,1.29
196,Stolothrissa tanganicae,56,1.14
196,Stolothrissa tanganicae,55,1.07
196,Stolothrissa tanganicae,57,1.18
196,Stolothrissa tanganicae,54,0.92
196,Stolothrissa tanganicae,57,1.14
196,Stolothrissa tanganicae,52,1.85
198,Stolothrissa tanganicae,69,2.06
198,Stolothrissa tanganicae,65,1.63
198,Stolothrissa tanganicae,59,1.21
198,Stolothrissa tanganicae,62,1.49
198,Stolothrissa tanganicae,67,1.9
198,Stolothrissa tanganicae,65,1.66
198,Stolothrissa tanganicae,64,1.49
198,Stolothrissa tanganicae,65,1.8
198,Stolothrissa tanganicae,65,1.57
198,Stolothrissa tanganicae,70,2
198,Stolothrissa tanganicae,67,1.89
198,Stolothrissa tanganicae,67,1.79
198,Stolothrissa tanganicae,61,1.38
198,Stolothrissa tanganicae,60,1.25
198,Stolothrissa tanganicae,61,1.34
198,Stolothrissa tanganicae,62,1.42
198,Stolothrissa tanganicae,60,1.26
198,Stolothrissa tanganicae,62,1.57
198,Stolothrissa tanganicae,67,1.79
198,Stolothrissa tanganicae,58,1.13
198,Stolothrissa tanganicae,61,1.31
198,Stolothrissa tanganicae,66,1.76
198,Stolothrissa tanganicae,67,1.82
198,Stolothrissa tanganicae,66,1.84
198,Stolothrissa tanganicae,64,1.54
198,Stolothrissa tanganicae,63,1.52
198,Stolothrissa tanganicae,70,2.08
198,Stolothrissa tanganicae,62,1.44
198,Stolothrissa tanganicae,59,1.27
198,Stolothrissa tanganicae,55,1.02
198,Stolothrissa tanganicae,60,1.28
198,Stolothrissa tanganicae,69,2.01
198,Stolothrissa tanganicae,59,1.21
198,Stolothrissa tanganicae,60,1.31
198,Stolothrissa tanganicae,60,1.31
198,Stolothrissa tanganicae,58,1.25
198,Stolothrissa tanganicae,65,1.67
198,Stolothrissa tanganicae,70,2.03
198,Stolothrissa tanganicae,54,0.96
198,Stolothrissa tanganicae,60,1.4
198,Stolothrissa tanganicae,68,1.88
198,Stolothrissa tanganicae,62,1.54
198,Stolothrissa tanganicae,61,1.34
198,Stolothrissa tanganicae,63,1.49
198,Stolothrissa tanganicae,60,1.31
198,Stolothrissa tanganicae,64,1.6
198,Stolothrissa tanganicae,57,1.11
198,Stolothrissa tanganicae,65,1.75
198,Stolothrissa tanganicae,57,1.14
198,Stolothrissa tanganicae,61,1.31
198,Limnothrissa miodon,76,2.85
198,Limnothrissa miodon,71,2.59
198,Limnothrissa miodon,75,2.1
198,Limnothrissa miodon,70,2.21
199,Stolothrissa tanganicae,60,1.28
199,Stolothrissa tanganicae,61,1.38
199,Stolothrissa tanganicae,59,1.23
199,Stolothrissa tanganicae,57,1.12
199,Stolothrissa tanganicae,59,1.22
199,Stolothrissa tanganicae,60,1.27
199,Stolothrissa tanganicae,61,1.36
199,Stolothrissa tanganicae,58,1.14
199,Stolothrissa tanganicae,56,1
199,Stolothrissa tanganicae,59,1.17
199,Stolothrissa tanganicae,58,1.21
199,Stolothrissa tanganicae,59,1.28
199,Stolothrissa tanganicae,60,1.29
199,Stolothrissa tanganicae,56,1.03
199,Stolothrissa tanganicae,59,1.28
199,Stolothrissa tanganicae,61,1.31
199,Stolothrissa tanganicae,60,1.29
199,Stolothrissa tanganicae,60,1.4
199,Stolothrissa tanganicae,62,1.39
199,Stolothrissa tanganicae,57,1.1
199,Stolothrissa tanganicae,55,1.02
199,Stolothrissa tanganicae,59,1.19
199,Stolothrissa tanganicae,60,1.43
199,Stolothrissa tanganicae,59,1.22
199,Stolothrissa tanganicae,61,1.28
199,Stolothrissa tanganicae,59,1.22
199,Stolothrissa tanganicae,61,1.45
199,Stolothrissa tanganicae,59,1.19
199,Stolothrissa tanganicae,57,1.08
199,Stolothrissa tanganicae,59,1.24
199,Stolothrissa tanganicae,57,1.24
199,Stolothrissa tanganicae,56,1.12
199,Stolothrissa tanganicae,57,1.16
199,Stolothrissa tanganicae,59,1.23
199,Stolothrissa tanganicae,60,1.29
199,Stolothrissa tanganicae,55,0.96
199,Stolothrissa tanganicae,64,1.6
199,Stolothrissa tanganicae,69,1.21
199,Stolothrissa tanganicae,55,1.05
199,Stolothrissa tanganicae,57,1.17
199,Stolothrissa tanganicae,59,1.27
199,Stolothrissa tanganicae,62,1.43
199,Stolothrissa tanganicae,59,1.22
199,Stolothrissa tanganicae,58,1.12
199,Stolothrissa tanganicae,58,1.2
199,Stolothrissa tanganicae,60,1.31
199,Stolothrissa tanganicae,60,1.35
199,Stolothrissa tanganicae,59,1.19
199,Stolothrissa tanganicae,57,1.08
199,Stolothrissa tanganicae,60,1.33
199,Cichlid,25,0.28
202,Cichlid,67,3.28
202,Limnothrissa miodon,83,3.78
202,Limnothrissa miodon,77,3.16
202,Limnothrissa miodon,63,1.71
202,Limnothrissa miodon,55,1.07
202,Limnothrissa miodon,60,1.43
202,Limnothrissa miodon,60,1.36
202,Limnothrissa miodon,54,1.01
202,Limnothrissa miodon,56,1.1
202,Limnothrissa miodon,50,0.82
202,Limnothrissa miodon,56,1.16
202,Limnothrissa miodon,53,1.19
202,Limnothrissa miodon,55,1.08
202,Limnothrissa miodon,55,1.1
202,Limnothrissa miodon,56,1.16
202,Limnothrissa miodon,59,1.33
202,Limnothrissa miodon,57,1.07
202,Limnothrissa miodon,59,1.24
202,Limnothrissa miodon,56,1.12
202,Limnothrissa miodon,53,0.97
202,Limnothrissa miodon,52,0.89
202,Limnothrissa miodon,57,1.19
202,Limnothrissa miodon,58,1.22
202,Limnothrissa miodon,56,1.12
202,Limnothrissa miodon,56,1.17
202,Limnothrissa miodon,55,1.1
202,Limnothrissa miodon,54,0.99
202,Limnothrissa miodon,54,1.03
202,Limnothrissa miodon,59,1.45
202,Limnothrissa miodon,55,1.05
202,Limnothrissa miodon,55,1.09
202,Stolothrissa tanganicae,57,1.12
202,Stolothrissa tanganicae,58,1.3
202,Stolothrissa tanganicae,57,1.07
202,Stolothrissa tanganicae,50,0.77
202,Stolothrissa tanganicae,59,1.28
202,Stolothrissa tanganicae,58,1.07
202,Stolothrissa tanganicae,56,1.09
202,Stolothrissa tanganicae,58,1.17
202,Stolothrissa tanganicae,61,1.41
202,Stolothrissa tanganicae,57,1.18
202,Stolothrissa tanganicae,58,1.04
202,Stolothrissa tanganicae,55,1.09
202,Stolothrissa tanganicae,59,1.2
202,Stolothrissa tanganicae,59,1.27
202,Stolothrissa tanganicae,61,1.37
202,Stolothrissa tanganicae,53,0.81
202,Stolothrissa tanganicae,56,1.04
202,Stolothrissa tanganicae,51,0.73
202,Stolothrissa tanganicae,61,1.36
202,Stolothrissa tanganicae,58,1.18
202,Stolothrissa tanganicae,60,1.27
202,Stolothrissa tanganicae,59,1.24
202,Stolothrissa tanganicae,60,1.28
202,Stolothrissa tanganicae,59,1.16
202,Stolothrissa tanganicae,61,1.33
202,Stolothrissa tanganicae,61,1.52
202,Stolothrissa tanganicae,60,1.29
202,Stolothrissa tanganicae,59,1.25
202,Stolothrissa tanganicae,56,1.05
202,Stolothrissa tanganicae,57,1.1
202,Stolothrissa tanganicae,57,1.11
202,Stolothrissa tanganicae,52,0.84
202,Stolothrissa tanganicae,59,1.18
202,Stolothrissa tanganicae,55,1.06
202,Stolothrissa tanganicae,52,1.28
202,Stolothrissa tanganicae,60,1.31
202,Stolothrissa tanganicae,60,1.27
202,Stolothrissa tanganicae,57,1.12
202,Stolothrissa tanganicae,58,1.11
202,Stolothrissa tanganicae,60,1.3
202,Stolothrissa tanganicae,53,0.83
202,Stolothrissa tanganicae,59,1.19
202,Stolothrissa tanganicae,58,1.14
202,Stolothrissa tanganicae,61,1.39
202,Stolothrissa tanganicae,59,1.25
202,Stolothrissa tanganicae,58,1.11
202,Stolothrissa tanganicae,59,1.17
202,Stolothrissa tanganicae,55,1
202,Stolothrissa tanganicae,58,1.14
202,Stolothrissa tanganicae,54,0.91
204,Stolothrissa tanganicae,73,2.36
204,Stolothrissa tanganicae,64,1.44
204,Stolothrissa tanganicae,70,2.22
204,Stolothrissa tanganicae,63,1.6
204,Stolothrissa tanganicae,60,1.4
204,Stolothrissa tanganicae,60,1.39
